PTSI,"P.A.M. Transportation Services,",PTSI
ALTG,Alta Equipment Group Inc.,ALTG
IEA,Infrastructure and Energy Alter,IEA
BRY,Berry Corporation (bry),BRY
MFM,MFS Municipal Income Trust,MFM
SILC,Silicom Ltd,SILC
PBFS,"Pioneer Bancorp, Inc.",PBFS
MNOV,"MediciNova, Inc.",MNOV
GLAD,Gladstone Capital Corporation,GLAD
NATH,"Nathan's Famous, Inc.",NATH
MCB,Metropolitan Bank Holding Corp.,MCB
BGT,BlackRock Floating Rate Income ,BGT
ASPU,Aspen Group Inc.,ASPU
LMNR,Limoneira Co,LMNR
HAYN,"Haynes International, Inc.",HAYN
ODC,Oil-Dri Corporation Of America,ODC
CIVB,"Civista Bancshares, Inc.",CIVB
KZR,"Kezar Life Sciences, Inc.",KZR
SMBK,"SmartFinancial, Inc.",SMBK
ALDX,"Aldeyra Therapeutics, Inc.",ALDX
TOUR,Tuniu Corporation,TOUR
EEX,"Emerald Holding, Inc.",EEX
GDO,Western Asset Global Corporate ,GDO
SAVA,"Cassava Sciences, Inc.",SAVA
NGVC,Natural Grocers by Vitamin Cott,NGVC
CTIC,CTI BioPharma Corp.,CTIC
STG,Sunlands Technology Group,STG
GAU,Galiano Gold Inc.,GAU
OPTN,"OptiNose, Inc.",OPTN
DBVT,DBV Technologies S.A.,DBVT
PCSB,PCSB Financial Corporation,PCSB
CECE,CECO Environmental Corp.,CECE
FBIO,"Fortress Biotech, Inc.",FBIO
FMAO,"Farmers & Merchants Bancorp, In",FMAO
PHD,Pioneer Floating Rate Trust Pio,PHD
LCI,Lannett Co Inc,LCI
JOF,Japan Smaller Capitalization Fu,JOF
OGI,Organigram Holdings Inc.,OGI
FTF,52385,FTF
RGS,Regis Corporation,RGS
LMPX,"LMP Automotive Holdings, Inc.",LMPX
FINS,,FINS
IIF,Morgan Stanley India Investment,IIF
NOG,"Northern Oil and Gas, Inc.",NOG
HBCP,"Home Bancorp, Inc.",HBCP
PKE,Park Aerospace Corp.,PKE
INBK,First Internet Bancorp,INBK
HBB,Hamilton Beach Brands Holding C,HBB
TYG,Tortoise Energy Infrastructure ,TYG
VIAO,VIA optronics AG,VIAO
DMB,Dreyfus Municipal Bond Infrastr,DMB
GPJA,Georgia Power Company Series 20,GPJA
FKWL,Franklin Wireless Corp.,FKWL
OIS,"Oil States International, Inc.",OIS
TLSA,Tiziana Life Sciences Ltd,TLSA
JG,Aurora Mobile Limited,JG
UBX,"Unity Biotechnology, Inc.",UBX
AGRX,"Agile Therapeutics, Inc.",AGRX
VSTM,"Verastem, Inc.",VSTM
MGU,Macquarie Global Infrastructure,MGU
UCL,uCloudlink Group Inc.,UCL
CASI,"CASI Pharmaceuticals, Inc.",CASI
NVEC,NVE Corporation,NVEC
SIEN,"Sientra, Inc.",SIEN
SPXX,Nuveen S&P 500 Dynamic Overwrit,SPXX
NUW,Nuveen AMT-Free Municipal Value,NUW
PHT,Pioneer High Income Trust  of B,PHT
PRTH,"Priority Technology Holdings, I",PRTH
BLU,BELLUS Health Inc.,BLU
WTI,"W&T Offshore, Inc.",WTI
BWG,BrandywineGLOBAL Global Income ,BWG
TCI,Transcontinental Realty Investo,TCI
BXC,Bluelinx Holdings Inc.,BXC
CNTG,Centogene N.V.,CNTG
FST,FAST Acquisition Corp.,FST
RICK,"RCI Hospitality Holdings, Inc.",RICK
TLYS,"Tilly's, Inc.",TLYS
SCPH,scPharmaceuticals Inc.,SCPH
KMF,Kayne Anderson Midstream Energy,KMF
TARA,"Protara Therapeutics, Inc.",TARA
NH,"NantHealth, Inc.",NH
AQST,"Aquestive Therapeutics, Inc.",AQST
PDS,Precision Drilling Corporation,PDS
VLGEA,"Village Super Market, Inc.",VLGEA
IDT,IDT Corporation,IDT
MTCR,"Metacrine, Inc.",MTCR
ACET,"Adicet Bio, Inc.",ACET
VRCA,Verrica Pharmaceuticals Inc.,VRCA
HSAQ,Health Sciences Acquisitions Co,HSAQ
NCNA,NuCana plc,NCNA
NATR,"Nature's Sunshine Products, Inc",NATR
COFS,"ChoiceOne Financial Services, I",COFS
LUNA,Luna Innovations Incorporated,LUNA
MVBF,MVB Financial Corp.,MVBF
APYX,Apyx Medical Corporation,APYX
SFST,"Southern First Bancshares, Inc.",SFST
UUUU,Energy Fuels Inc,UUUU
PCYO,Pure Cycle Corporation,PCYO
JRS,Nuveen Real Estate Income Fund ,JRS
JFU,9F Inc.,JFU
FPI,Farmland Partners Inc.,FPI
HOV,"Hovnanian Enterprises, Inc.",HOV
CEM,ClearBridge MLP and Midstream F,CEM
ONDS,Ondas Holdings Inc.,ONDS
DMTK,"DermTech, Inc.",DMTK
TMQ,Trilogy Metals Inc.,TMQ
TELA,"TELA Bio, Inc.",TELA
FLNT,"Fluent, Inc.",FLNT
PSTI,"Pluristem Therapeutics, Inc.",PSTI
ETX,Eaton Vance Municipal Income 20,ETX
ATAX,America First Multifamily Inves,ATAX
JE,"Just Energy Group, Inc.",JE
JCO,Nuveen Credit Opportunities 202,JCO
CCB,Coastal Financial Corporation,CCB
DNN,Denison Mines Corp,DNN
IGI,Western Asset Investment Grade ,IGI
DHY,146692,DHY
ALCO,"Alico, Inc.",ALCO
VBF,Invesco Bond Fund,VBF
GNE,Genie Energy Ltd.,GNE
CLSK,"CleanSpark, Inc.",CLSK
EVF,Eaton Vance Senior Income Trust,EVF
EMP,"Entergy Mississippi, LLC First ",EMP
EQOS,EQONEX LIMITED,EQOS
EVC,Entravision Communications Corp,EVC
BRT,BRT Apartments Corp. (MD),BRT
SAR,Saratoga Investment Corp New,SAR
FLC,Flaherty & Crumrine Total Retur,FLC
CISO,Cerberus Cyber Sentinel Corpora,CISO
ATLC,Atlanticus Holdings Corporation,ATLC
FXE,Invesco CurrencyShares Euro Cur,FXE
ESTE,"Earthstone Energy, Inc.",ESTE
TRNS,"Transcat, Inc.",TRNS
XERS,"Xeris Biopharma Holdings, Inc.",XERS
MEC,"Mayville Engineering Company, I",MEC
QMCO,Quantum Corporation,QMCO
AJX,Great Ajax Corp.,AJX
EMX,EMX Royalty Corporation,EMX
NWFL,Norwood Financial Corp.,NWFL
PAYS,"Paysign, Inc.",PAYS
AKU,Akumin Inc.,AKU
GHL,"Greenhill & Co., Inc.",GHL
IMV,IMV Inc.,IMV
RCKY,"Rocky Brands, Inc.",RCKY
FCAP,"First Capital, Inc.",FCAP
SSSS,SuRo Capital Corp.,SSSS
NHS,Neuberger Berman High Yield Str,NHS
MHD,"Blackrock MuniHoldings Fund, In",MHD
EVG,Eaton Vance Short Diversified I,EVG
BRG,Bluerock Residential Growth REI,BRG
INSI,Insight Select Income Fund,INSI
BVH,Bluegreen Vacations Holding Cor,BVH
EVLO,"Evelo Biosciences, Inc.",EVLO
INTZ,Intrusion Inc.,INTZ
CVGI,"Commercial Vehicle Group, Inc.",CVGI
THCA,Tuscan Holdings Corp. II,THCA
MIXT,MiX Telematics Limited,MIXT
AMRK,"A-Mark Precious Metals, Inc.",AMRK
ACNB,ACNB Corporation,ACNB
CRMD,CorMedix Inc.,CRMD
PMVC,PMV Consumer Acquisition Corp.,PMVC
GCBC,"Greene County Bancorp, Inc.",GCBC
ENJ,"Entergy New Orleans, LLC First ",ENJ
GAIA,"Gaia, Inc.",GAIA
HRZN,Horizon Technology Finance Corp,HRZN
LGI,Lazard Global Total Return and ,LGI
ENX,19801,ENX
TGB,"Taseko Mines, Ltd.",TGB
JCE,Nuveen Core Equity Alpha Fund N,JCE
CHS,"Chico's FAS, Inc.",CHS
PWFL,"PowerFleet, Inc.",PWFL
TK,Teekay Corporation,TK
OCSI,Oaktree Strategic Income Corpor,OCSI
MLP,"Maui Land & Pineapple Company, ",MLP
BIOX,Bioceres Crop Solutions Corp.,BIOX
IMMR,Immersion Corporation,IMMR
SMSI,"Smith Micro Software, Inc.",SMSI
FNGR,"FingerMotion, Inc.",FNGR
OCN,Ocwen Financial Corporation NEW,OCN
FSBW,"FS Bancorp, Inc.",FSBW
ICAD,icad inc.,ICAD
GNSS,Genasys Inc.,GNSS
FEN,17547,FEN
TBNK,Territorial Bancorp Inc.,TBNK
SMTI,Sanara MedTech Inc.,SMTI
VIST,Vista Energy S.A.B. de C.V.,VIST
BGFV,Big 5 Sporting Goods Corporatio,BGFV
BYRN,"Byrna Technologies, Inc.",BYRN
GSV,Gold Standard Ventures Corporat,GSV
PIM,Putnam Master Intermediate Inco,PIM
DHF,Dreyfus High Yield Strategies F,DHF
DBO,Invesco DB Oil Fund,DBO
GORO,Gold Resource Corporation,GORO
NEPT,Neptune Wellness Solutions Inc.,NEPT
ZEST,"Ecoark Holdings, Inc.",ZEST
MBIO,"Mustang Bio, Inc.",MBIO
VNTR,Venator Materials PLC,VNTR
AOUT,"American Outdoor Brands, Inc.",AOUT
FENC,Fennec Pharmaceuticals Inc.,FENC
KLR,"Kaleyra, Inc.",KLR
XXII,"22nd Century Group, Inc",XXII
BGR,BlackRock Energy and Resources ,BGR
NRIM,Northrim BanCorp Inc,NRIM
IVH,Ivy High Income Opportunities F,IVH
AFT,Apollo Senior Floating Rate Fun,AFT
NKSH,"National Bankshares, Inc.",NKSH
STRS,Stratus Properties Inc.,STRS
NL,"NL Industries, Inc.",NL
SPLP,Steel Partners Holdings LP LTD ,SPLP
EFL,Eaton Vance Floating-Rate 2022 ,EFL
EOD,Wells Fargo Global Dividend Opp,EOD
GRX,The Gabelli Healthcare & Wellne,GRX
LYTS,LSI Industries Inc.,LYTS
PERI,Perion Network Ltd,PERI
BBCP,"Concrete Pumping Holdings, Inc.",BBCP
BSL,Blackstone GSO Senior Floating ,BSL
TMST,TimkenSteel Corporation,TMST
AXLA,Axcella Health Inc.,AXLA
NUZE,"NuZee, Inc.",NUZE
BKCC,BlackRock Capital Investment Co,BKCC
CMRX,"Chimerix, Inc.",CMRX
PFD,Flaherty & Crumrine Preferred I,PFD
CSSE,Chicken Soup for the Soul Enter,CSSE
BLSA,BCLS Acquisition Corp.,BLSA
PRQR,ProQR Therapeutics N.V.,PRQR
MHLD,"Maiden Holdings, Ltd.",MHLD
APTX,Aptinyx Inc.,APTX
VERU,Veru Inc.,VERU
UIHC,United Insurance Holdings Corp.,UIHC
MIST,Milestone Pharmaceuticals Inc.,MIST
FLXS,"Flexsteel Industries, Inc.",FLXS
SCD,LMP Capital and Income Fund Inc,SCD
MHH,"Mastech Digital, Inc",MHH
KRMD,"KORU Medical Systems, Inc.",KRMD
ASPS,Altisource Portfolio Solutions ,ASPS
SLDB,Solid Biosciences Inc.,SLDB
CATO,Cato Corporation (The),CATO
HYB,"New America High Income Fund, I",HYB
NRO,70968,NRO
OTIC,"Otonomy, Inc.",OTIC
NTP,Nam Tai Property Inc.,NTP
PFHD,Professional Holding Corp.,PFHD
DGL,Invesco DB Gold Fund,DGL
FUND,"Sprott Focus Trust, Inc. - Clos",FUND
TSBK,"Timberland Bancorp, Inc.",TSBK
ITI,"Iteris, Inc.",ITI
OPP,RiverNorth/DoubleLine Strategic,OPP
IHIT,Invesco High Income 2023 Target,IHIT
SIFY,Sify Technologies Limited - Ame,SIFY
SWKH,SWK Holdings Corporation,SWKH
LCTX,"Lineage Cell Therapeutics, Inc.",LCTX
IDE,"Voya Infrastructure, Industrial",IDE
KXIN,Kaixin Auto Holdings,KXIN
DAKT,"Daktronics, Inc.",DAKT
ALPN,"Alpine Immune Sciences, Inc.",ALPN
GTYH,GTY Technology Holdings Inc.,GTYH
CNF,CNFinance Holdings Limited,CNF
HURC,"Hurco Companies, Inc.",HURC
LCNB,LCNB Corporation,LCNB
FDEU,First Trust Dynamic Europe Equi,FDEU
GPP,Green Plains Partners LP,GPP
XGN,Exagen Inc.,XGN
AIF,Apollo Tactical Income Fund Inc,AIF
ATLO,Ames National Corporation,ATLO
TWN,"Taiwan Fund, Inc. (The)",TWN
CMCL,Caledonia Mining Corporation Pl,CMCL
EPIX,ESSA Pharma Inc.,EPIX
RGCO,RGC Resources Inc.,RGCO
LOGC,"LogicBio Therapeutics, Inc.",LOGC
CRNT,Ceragon Networks Ltd.,CRNT
UTI,Universal Technical Institute I,UTI
MPA,Blackrock MuniYield Pennsylvani,MPA
APVO,Aptevo Therapeutics Inc.,APVO
EVFM,"Evofem Biosciences, Inc.",EVFM
UEC,Uranium Energy Corp.,UEC
MXF,"Mexico Fund, Inc. (The)",MXF
CTO,"CTO Realty Growth, Inc.",CTO
PVBC,"Provident Bancorp, Inc.",PVBC
GNFT,GENFIT S.A.,GNFT
EGLE,Eagle Bulk Shipping Inc.,EGLE
FIF,First Trust Energy Infrastructu,FIF
ATOM,Atomera Incorporated,ATOM
PANA,Panacea Acquisition Corp. II,PANA
TEAF,Tortoise Essential Assets Incom,TEAF
FXY,Invesco CurrencyShares Japanese,FXY
SPOK,"Spok Holdings, Inc.",SPOK
SIC,"Select Interior Concepts, Inc.",SIC
SLGL,Sol-Gel Technologies Ltd.,SLGL
PDLB,"Ponce Financial Group, Inc.",PDLB
NBSE,"NeuBase Therapeutics, Inc.",NBSE
GGT,"Gabelli Multi-Media Trust, Inc.",GGT
SECO,Secoo Holding Limited,SECO
MPB,Mid Penn Bancorp,MPB
XNET,Xunlei Limited,XNET
UNTY,"Unity Bancorp, Inc.",UNTY
ITRG,Integra Resources Corp.,ITRG
OIIM,O2Micro International Limited,OIIM
NBN,Northeast Bank,NBN
NEN,New England Realty Associates L,NEN
KVHI,"KVH Industries, Inc.",KVHI
GLYC,"GlycoMimetics, Inc.",GLYC
MSD,Morgan Stanley Emerging Markets,MSD
NML,1525,NML
MDNA,Medicenna Therapeutics Corp.,MDNA
CZFS,"Citizens Financial Services, In",CZFS
JHS,John Hancock Income Securities ,JHS
LXRX,"Lexicon Pharmaceuticals, Inc.",LXRX
CYBE,CyberOptics Corporation,CYBE
SAMG,Silvercrest Asset Management Gr,SAMG
TIPT,Tiptree Inc.,TIPT
ACTG,Acacia Research Corporation,ACTG
DYAI,"Dyadic International, Inc.",DYAI
BNY,BlackRock New York Municipal In,BNY
HZN,Horizon Global Corporation,HZN
CNTY,"Century Casinos, Inc.",CNTY
FT,Franklin Universal Trust,FT
CIX,CompX International Inc.,CIX
PWOD,"Penns Woods Bancorp, Inc.",PWOD
ORRF,Orrstown Financial Services Inc,ORRF
OSG,"Overseas Shipholding Group, Inc",OSG
IDN,"Intellicheck, Inc.",IDN
FRBK,"Republic First Bancorp, Inc.",FRBK
EMO,ClearBridge Energy Midstream Op,EMO
AAOI,"Applied Optoelectronics, Inc.",AAOI
SBT,"Sterling Bancorp, Inc.",SBT
BCBP,"BCB Bancorp, Inc. (NJ)",BCBP
ETON,"Eton Pharmaceuticals, Inc.",ETON
DBB,Invesco DB Base Metals Fund,DBB
MESA,"Mesa Air Group, Inc.",MESA
ASMB,"Assembly Biosciences, Inc.",ASMB
FVCB,"FVCBankcorp, Inc.",FVCB
CVCY,Central Valley Community Bancor,CVCY
WMC,Western Asset Mortgage Capital ,WMC
CBH,AllianzGI Convertible & Income ,CBH
DMF,25694,DMF
RMBI,"Richmond Mutual Bancorporation,",RMBI
THTX,Theratechnologies Inc.,THTX
BNED,"Barnes & Noble Education, Inc",BNED
NRP,Natural Resource Partners LP Li,NRP
ESSC,East Stone Acquisition Corporat,ESSC
SIFI,Harbor Scientific Alpha Income ,SIFI
SJT,San Juan Basin Royalty Trust,SJT
MLAC,Malacca Straits Acquisition Com,MLAC
BCML,BayCom Corp,BCML
KF,"Korea Fund, Inc. (The) New",KF
ISTR,Investar Holding Corporation,ISTR
MBII,"Marrone Bio Innovations, Inc.",MBII
ACP,Aberdeen Income Credit Strategi,ACP
PKBK,"Parke Bancorp, Inc.",PKBK
AQB,"AquaBounty Technologies, Inc.",AQB
SRGA,"Surgalign Holdings, Inc.",SRGA
WLFC,Willis Lease Finance Corporatio,WLFC
GENC,"Gencor Industries, Inc.",GENC
CULP,"Culp, Inc.",CULP
ECF,27623,ECF
ADMA,ADMA Biologics Inc,ADMA
BELFA,Bel Fuse Inc.,BELFA
VUZI,Vuzix Corporation,VUZI
FENG,Phoenix New Media Limited,FENG
BRID,Bridgford Foods Corporation,BRID
MRCC,Monroe Capital Corporation,MRCC
FMN,Federated Premier Municipal Inc,FMN
AVEO,"AVEO Pharmaceuticals, Inc.",AVEO
LFAC,LF Capital Acquisition Corp. II,LFAC
NC,"NACCO Industries, Inc.",NC
WEYS,"Weyco Group, Inc.",WEYS
APT,"Alpha Pro Tech, Ltd.",APT
PCB,PCB Bancorp,PCB
METX,Meten Holding Group Ltd.,METX
CBNK,"Capital Bancorp, Inc.",CBNK
AEYE,"AudioEye, Inc.",AEYE
CKPT,"Checkpoint Therapeutics, Inc.",CKPT
CHMG,Chemung Financial Corp,CHMG
TTOO,"T2 Biosystems, Inc.",TTOO
CWCO,Consolidated Water Co. Ltd.,CWCO
RZLT,"Rezolute, Inc.",RZLT
BTA,BlackRock Long-Term Municipal A,BTA
VNRX,VolitionRX Limited,VNRX
TREC,Trecora Resources,TREC
PYPD,PolyPid Ltd.,PYPD
FBIZ,First Business Financial Servic,FBIZ
LAKE,"Lakeland Industries, Inc.",LAKE
GSL,Global Ship Lease Inc New,GSL
KIRK,"Kirkland's, Inc.",KIRK
FGBI,"First Guaranty Bancshares, Inc.",FGBI
SRRA,"Sierra Oncology, Inc.",SRRA
HROW,"Harrow Health, Inc.",HROW
SCOR,"comScore, Inc.",SCOR
BGX,Blackstone GSO Long Short Credi,BGX
LINC,Lincoln Educational Services Co,LINC
BSET,"Bassett Furniture Industries, I",BSET
DBP,Invesco DB Precious Metals Fund,DBP
ESSA,"ESSA Bancorp, Inc.",ESSA
SHBI,Shore Bancshares Inc,SHBI
AGS,"PlayAGS, Inc.",AGS
MARA,"Marathon Digital Holdings, Inc.",MARA
VERY,"Vericity, Inc.",VERY
GLQ,Clough Global Equity Fund Cloug,GLQ
CIK,106937,CIK
NYMX,Nymox Pharmaceutical Corporatio,NYMX
LMNL,Liminal BioSciences Inc.,LMNL
JPT,Nuveen Preferred and Income 202,JPT
VVPR,VivoPower International PLC,VVPR
WEA,Western Asset Bond Fund Share o,WEA
SLNO,"Soleno Therapeutics, Inc.",SLNO
AMPE,"Ampio Pharmaceuticals, Inc.",AMPE
CSBR,"Champions Oncology, Inc.",CSBR
MHF,Western Asset Municipal High In,MHF
BW,"Babcock & Wilcox Enterprises, I",BW
TH,Target Hospitality Corp.,TH
FSTR,L.B. Foster Company,FSTR
ZEUS,"Olympic Steel, Inc.",ZEUS
PME,Pingtan Marine Enterprise Ltd.,PME
TCFC,The Community Financial Corpora,TCFC
QUAD,"Quad Graphics, Inc",QUAD
LFVN,Lifevantage Corporation,LFVN
PFO,Flaherty & Crumrine Preferred I,PFO
CLPT,ClearPoint Neuro Inc.,CLPT
AVNW,"Aviat Networks, Inc.",AVNW
IPI,"Intrepid Potash, Inc",IPI
ARL,"American Realty Investors, Inc.",ARL
CVLY,"Codorus Valley Bancorp, Inc",CVLY
UAVS,"AgEagle Aerial Systems, Inc.",UAVS
IGA,Voya Global Advantage and Premi,IGA
GHM,Graham Corporation,GHM
SPI,"SPI Energy Co., Ltd.",SPI
SNFCA,Security National Financial Cor,SNFCA
LIQT,"LiqTech International, Inc.",LIQT
MTNB,"Matinas Biopharma Holdings, Inc",MTNB
CMCT,Creative Media & Community Trus,CMCT
CHMI,Cherry Hill Mortgage Investment,CHMI
NERV,"Minerva Neurosciences, Inc",NERV
ATNM,"Actinium Pharmaceuticals, Inc. ",ATNM
FSFG,"First Savings Financial Group, ",FSFG
WNEB,"Western New England Bancorp, In",WNEB
GEVO,"Gevo, Inc.",GEVO
OTLK,"Outlook Therapeutics, Inc.",OTLK
BCV,12944,BCV
NR,"Newpark Resources, Inc.",NR
PSTL,"Postal Realty Trust, Inc.",PSTL
HBIO,"Harvard Bioscience, Inc.",HBIO
CDAK,"Codiak BioSciences, Inc.",CDAK
CEE,The Central and Eastern Europe ,CEE
PIRS,"Pieris Pharmaceuticals, Inc.",PIRS
BEEM,Beam Global,BEEM
CXE,MFS High Income Municipal Trust,CXE
ATTO,Atento S.A.,ATTO
JFIN,Jiayin Group Inc.,JFIN
NNY,Nuveen New York Municipal Value,NNY
ENOB,"Enochian Biosciences, Inc.",ENOB
DSX,Diana Shipping inc.,DSX
AYRO,"AYRO, Inc.",AYRO
CFFI,C&F Financial Corporation,CFFI
AMCI,AMCI Acquisition Corp. II,AMCI
NMTR,"9 Meters Biopharma, Inc.",NMTR
GSMG,Glory Star New Media Group Hold,GSMG
MGF,MFS Government Markets Income T,MGF
TNP,Tsakos Energy Navigation Ltd,TNP
BBLG,Bone Biologics Corp,BBLG
SESN,"Sesen Bio, Inc.",SESN
GLG,"TD Holdings, Inc.",GLG
MREO,Mereo BioPharma Group plc,MREO
RGT,"Royce Global Value Trust, Inc.",RGT
ALYA,Alithya Group inc.,ALYA
DMO,Western Asset Mortgage Defined ,DMO
GALT,Galectin Therapeutics Inc.,GALT
EARN,Ellington Residential Mortgage ,EARN
MKD,Molecular Data Inc.,MKD
FNWB,First Northwest Bancorp,FNWB
ERYP,Erytech Pharma S.A.,ERYP
PAI,Western Asset Investment Grade ,PAI
BWFG,"Bankwell Financial Group, Inc.",BWFG
MG,Mistras Group Inc,MG
OXSQ,Oxford Square Capital Corp.,OXSQ
FTK,"Flotek Industries, Inc.",FTK
STIM,"Neuronetics, Inc.",STIM
CFRX,ContraFect Corporation,CFRX
EVBN,"Evans Bancorp, Inc.",EVBN
JHI,John Hancock Investors Trust,JHI
PCOM,Points.com Inc.,PCOM
ESQ,"Esquire Financial Holdings, Inc",ESQ
MNP,Western Asset Municipal Partner,MNP
IVAC,"Intevac, Inc.",IVAC
LYRA,"Lyra Therapeutics, Inc.",LYRA
BHR,Braemar Hotels & Resorts Inc.,BHR
EML,Eastern Company (The),EML
CPLP,Capital Product Partners L.P.,CPLP
OVLY,Oak Valley Bancorp (CA),OVLY
CIH,China Index Holdings Limited - ,CIH
PDEX,"Pro-Dex, Inc.",PDEX
AUBN,"Auburn National Bancorporation,",AUBN
SBFG,"SB Financial Group, Inc.",SBFG
IHD,Voya Emerging Markets High Inco,IHD
ZVO,Zovio Inc.,ZVO
SMED,Sharps Compliance Corp.,SMED
HIE,Miller/Howard High Income Equit,HIE
RIV,"RiverNorth Opportunities Fund, ",RIV
ACRX,"AcelRx Pharmaceuticals, Inc.",ACRX
MBCN,Middlefield Banc Corp.,MBCN
EBMT,"Eagle Bancorp Montana, Inc.",EBMT
VTVT,vTv Therapeutics Inc.,VTVT
GSIT,"GSI Technology, Inc.",GSIT
CTRA,Coterra Energy Inc.,CTRA
ONCS,OncoSec Medical Incorporated,ONCS
MYFW,"First Western Financial, Inc.",MYFW
INSE,"Inspired Entertainment, Inc.",INSE
PLG,Platinum Group Metals Ltd.,PLG
LPI,"Laredo Petroleum, Inc.",LPI
PHGE,BiomX Inc.,PHGE
METC,"Ramaco Resources, Inc.",METC
HEQ,John Hancock Hedged Equity & In,HEQ
DLA,"Delta Apparel, Inc.",DLA
INFI,"Infinity Pharmaceuticals, Inc.",INFI
PFSW,"PFSweb, Inc.",PFSW
CALB,California BanCorp,CALB
MDWT,Midwest Holding Inc.,MDWT
SREV,"ServiceSource International, In",SREV
STRT,STRATTEC SECURITY CORPORATION,STRT
AYLA,"Ayala Pharmaceuticals, Inc.",AYLA
GLOP,GasLog Partners LP,GLOP
BCLI,Brainstorm Cell Therapeutics In,BCLI
MCN,Madison Covered Call & Equity S,MCN
REKR,"Rekor Systems, Inc.",REKR
MPV,Barings Participation Investors,MPV
FNCB,FNCB Bancorp Inc. Common Stock,FNCB
RMI,RiverNorth Opportunistic Munici,RMI
SNCR,"Synchronoss Technologies, Inc.",SNCR
LAZY,"Lazydays Holdings, Inc.",LAZY
CLXT,"Calyxt, Inc.",CLXT
CEIX,CONSOL Energy Inc.,CEIX
NGS,"Natural Gas Services Group, Inc",NGS
OFED,Oconee Federal Financial Corp.,OFED
LUMO,"Lumos Pharma, Inc.",LUMO
HWBK,"Hawthorn Bancshares, Inc.",HWBK
ACRS,"Aclaris Therapeutics, Inc.",ACRS
PEBK,Peoples Bancorp of North Caroli,PEBK
SFE,"Safeguard Scientifics, Inc. New",SFE
ABEO,Abeona Therapeutics Inc.,ABEO
NIM,Nuveen Select Maturities Munici,NIM
BORR,Borr Drilling Limited,BORR
KRUS,"Kura Sushi USA, Inc.",KRUS
CMLS,Cumulus Media Inc.,CMLS
WRN,Western Copper and Gold Corpora,WRN
FONR,Fonar Corporation,FONR
HGLB,Highland Global Allocation Fund,HGLB
AIRG,"Airgain, Inc.",AIRG
PLX,"Protalix BioTherapeutics, Inc. ",PLX
FAM,First Trust/Aberdeen Global Opp,FAM
III,"Information Services Group, Inc",III
YCBD,"cbdMD, Inc.",YCBD
SGA,"Saga Communications, Inc.",SGA
KAVL,Kaival Brands Innovations Group,KAVL
PNRG,PrimeEnergy Resources Corporati,PNRG
LQDA,Liquidia Corporation,LQDA
VGI,Virtus Global Multi-Sector Inco,VGI
XCUR,"Exicure, Inc.",XCUR
AAU,"Almaden Minerals, Ltd.",AAU
LTRX,"Lantronix, Inc.",LTRX
FCCO,First Community Corporation,FCCO
MITT,"AG Mortgage Investment Trust, I",MITT
BANX,StoneCastle Financial Corp,BANX
CBIO,"Catalyst Biosciences, Inc.",CBIO
IDRA,"Idera Pharmaceuticals, Inc.",IDRA
CYAD,Celyad Oncology SA,CYAD
CBAN,"Colony Bankcorp, Inc.",CBAN
SQNS,Sequans Communications S.A.,SQNS
PBT,Permian Basin Royalty Trust,PBT
AZYO,"Aziyo Biologics, Inc.",AZYO
TRX,TRX Gold Corporation,TRX
GDL,"GDL Fund, The  of Beneficial In",GDL
NYC,"New York City REIT, Inc.",NYC
MTBC,"CareCloud, Inc.",MTBC
GNPX,"Genprex, Inc.",GNPX
LJPC,La Jolla Pharmaceutical Company,LJPC
EXTN,Exterran Corporation,EXTN
KSM,DWS Strategic Municipal Income ,KSM
HQI,"HireQuest, Inc.",HQI
AGD,Aberdeen Global Dynamic Dividen,AGD
EDUC,Educational Development Corpora,EDUC
GSM,Ferroglobe PLC,GSM
TGAN,"Transphorm, Inc.",TGAN
JSD,Nuveen Short Duration Credit Op,JSD
BSGM,"BioSig Technologies, Inc.",BSGM
LXEH,"Lixiang Education Holding Co., ",LXEH
FCUV,Focus Universal Inc.,FCUV
DTF,"DTF Tax-Free Income, Inc.",DTF
TYME,"Tyme Technologies, Inc.",TYME
CMU,MFS High Yield Municipal Trust,CMU
MNSB,"MainStreet Bancshares, Inc.",MNSB
GNLN,"Greenlane Holdings, Inc.",GNLN
ORN,"Orion Group Holdings, Inc.",ORN
SIEB,Siebert Financial Corp.,SIEB
RDCM,Radcom Ltd.,RDCM
OBCI,"Ocean Bio-Chem, Inc.",OBCI
EDAP,EDAP TMS S.A.,EDAP
CBFV,"CB Financial Services, Inc.",CBFV
PLBC,Plumas Bancorp,PLBC
PANL,Pangaea Logistics Solutions Ltd,PANL
ASUR,Asure Software Inc,ASUR
VEL,"Velocity Financial, Inc.",VEL
KZIA,Kazia Therapeutics Limited,KZIA
LEU,Centrus Energy Corp.,LEU
OCX,OncoCyte Corporation,OCX
STON,StoneMor Inc.,STON
ZYNE,"Zynerba Pharmaceuticals, Inc.",ZYNE
ELOX,"Eloxx Pharmaceuticals, Inc.",ELOX
SAMA,Schultze Special Purpose Acquis,SAMA
UNG,United States Natural Gas Fund ,UNG
NTG,"Tortoise Midstream Energy Fund,",NTG
DRTT,DIRTT Environmental Solutions L,DRTT
RVSB,Riverview Bancorp Inc,RVSB
JEQ,"Aberdeen Japan Equity Fund, Inc",JEQ
UNB,"Union Bankshares, Inc.",UNB
DLHC,DLH Holdings Corp.,DLHC
PCM,,PCM
